topic_id,headline_topic,news_outlet,url,Raw_Text,Word_Count
14,Government to increase the allocation for Ministry of education,The Star,https://www.thestar.com.my/news/nation/2026/05/16/education-ministry-works-allocation-increased-to-rm900mil-says-pm-anwar,"you've earned. at Nexus before they expire. IPOH: The government has increased the allocation for works procurement under the Education Ministry from RM400mil to RM900mil, says Datuk Seri Anwar Ibrahim. The Prime Minister said the increase is, among others, to fund the construction of additional classrooms in preparation for the rise in Year One enrolment starting next year. ""…I previously announced an allocation of RM400mil for the construction of 2,500 additional classrooms in more than 800 schools under Budget 2026. So, to ensure sufficient classroom space for Year One pupils, the government has approved additional funding. ""So I am announcing that the government has approved an additional allocation, from the RM400mil previously announced to RM900mil for 6,000 classrooms,” he said in his speech at a meeting with Bumiputera small contractors at the Perak State Education Complex here on Saturday (May 16). Also present were Perak Mentri Besar Datuk Seri Saarani Mohamad, Education Minister Fadhlina Sidek, and Deputy Education Minister Wong Kah Woh. Thank you for your report! Copyright © 1995- Star Media Group Berhad [197101000523 (10894-D)] Best viewed on Chrome browsers. We would love to keep you posted on the latest promotion. Kindly fill the form below We hope you enjoy this feature!",203
15,MACC and Hannah Yeoh KL flood retention pond land conversion probe,Malay Mail,https://www.malaymail.com/news/malaysia/2026/05/15/macc-says-no-corruption-found-in-kl-flood-retention-pond-land-conversion-probe-after-hannah-yeoh-query/220059,"The Malaysian Anti-Corruption Commission (MACC) has found no elements of corruption in its investigation into the conversion of land status involving flood retention ponds in the capital, according to a report by Berita Harian. MACC senior investigations director Datuk Mohd Hafaz Nazar said the commission received a no further action (NFA) decision from the Deputy Public Prosecutor (DPP) after investigation papers were referred in 2023. The probe centred on allegations of abuse of power and irregularities involving approvals for development projects near flood retention ponds in Kuala Lumpur, including in Taman Wahyu. “Among the allegations investigated was the conversion of the status of several areas near flood retention ponds in the capital, including in Taman Wahyu, for development purposes,” he reportedly said today. Mohd Hafaz said MACC opened investigation papers in 2022 following complaints involving several officers from Kuala Lumpur City Hall (DBKL) and the Kuala Lumpur Department of Irrigation and Drainage (JPSKL) over actions allegedly committed between 2015 and 2021. He said the investigation was conducted comprehensively based on documents and witness statements gathered before the papers were completed and submitted to the DPP in 2023. “However, based on the outcome of the investigation, no elements of corruption were identified and the case was classified as requiring no further action,” he was qouted as saying. Earlier today, Minister in the Prime Minister’s Department (Federal Territories) Hannah Yeoh reportedly said the government was still awaiting the outcome of the MACC investigation before deciding on further action regarding flood retention pond management issues. Hannah reportedly said the complaint had been lodged since 2021, when she was still in the opposition, but no feedback had been received so far. Former Federal Territories minister Tengku Adnan Tengku Mansor had previously denied knowledge of any transfer of flood retention pond land to developers during his tenure. Mohd Hafaz added that MACC had also reminded DBKL in 2023 to tighten monitoring and regulatory oversight of development projects near flood retention ponds to ensure contractors complied fully with all conditions and specifications set by authorities. He said any violations affecting the function of the ponds would fall under the jurisdiction of the local authority, as development approvals and regulatory oversight are under DBKL’s purview.",368
15,MACC and Hannah Yeoh KL flood retention pond land conversion probe,Free Malaysia Today,https://www.freemalaysiatoday.com/category/nation/2026/05/16/yeoh-slams-foolish-approvals-for-development-near-flood-retention-ponds,"Yeoh said Kuala Lumpur had lost 70% of the areas intended to mitigate flooding, and the capital now lacks sufficient land to serve as an alternative buffer against such disasters. She said she was puzzled as to how such approvals could have been granted as they clearly put residents’ safety at risk. “The decision to hand over flood retention ponds to developers and reduce water bodies by 70% was an unwise one. I can say this was a foolish decision,” she was quoted by Berita Harian as saying after an event in Kuala Lumpur today. “Why? Because we know Kuala Lumpur does not have enough land and we are constantly facing floods. “Now, every time it rains, we face flash floods in Kuala Lumpur.” Yeoh also said she wanted to set up a meeting with the Malaysian Anti-Corruption Commission after its recent investigation into approvals for development near flood retention ponds in Kuala Lumpur found no elements of corruption. On Tuesday, Yeoh had said the capacity of Kuala Lumpur’s flood retention ponds had shrunk to about 30% of their original size. She said the reduction had been caused by the alienation of 17 land lots within the Jinjang and Batu retention pond zones to developers since 2015. She also said Kuala Lumpur City Hall would not approve planning permission for any development application on flood retention pond land until conditions stipulated by the department of irrigation and drainage were fully complied with, to ensure that the ponds’ original function and maintenance access were preserved. Stay current - Follow FMT on WhatsApp, Google news and Telegram Subscribe to our newsletter and get news delivered to your mailbox. Registration on or use of this site constitutes acceptance of our Terms of Service, Privacy Policy and Cookies Policy. Copyright © 2009 - 2026 FMT Media Sdn Bhd (1235453-U) All Rights Reserved.",308
15,MACC and Hannah Yeoh KL flood retention pond land conversion probe,The Edge Malaysia,https://theedgemalaysia.com/node/803774,"Minister in the Prime Minister’s Department (Federal Territories) Hannah Yeoh is awaiting the outcome of a Malaysian Anti-Corruption Commission (MACC) investigation into flood retention pond management before deciding on further action. She said the report was lodged in 2021 while she was in the opposition, but she has yet to receive any feedback. “Before we became the government, we lodged a report with the MACC as opposition members. The report was filed in 2021 when massive floods struck Kuala Lumpur. ""I want to know the outcome of that investigation and need a status update from the MACC before commenting further,” she said. She told a press conference after the launch of the Segambut Utara Railway Station by Transport Minister Anthony Loke Siew Fook here on Friday. Also present were Deputy Transport Minister Datuk Hasbi Habibollah and Kuala Lumpur Mayor Datuk Seri Fadlun Mak Ujud. Hannah previously revealed that the capacity of flood retention ponds in the capital is estimated at only 30 per cent of their original size, following the shrinkage of pond areas in Jinjang and Batu due to development on 17 land lots. She said they view the situation seriously because 70% of the 17 lots were alienated to developers since 2015. This reduced the water body's capacity from its original 114.5 hectares. Following the disclosure, former federal territories minister Datuk Seri Tengku Adnan Tengku Mansor denied having any knowledge regarding the transfer of flood retention pond land to developers during his tenure. Meanwhile, Hannah said several improvements have been implemented to prevent management lapses from recurring. These include establishing a special task force involving Kuala Lumpur City Hall and the Department of Irrigation and Drainage to tighten technical requirements for all development projects. Read also: MACC finds no graft in KL retention pond probe, tells DBKL to step up monitoring Uploaded by Tham Yek Lee Copyright © 1999-2026 The Edge Communications Sdn. Bhd. 199301012242 (266980-X). All rights reserved",321
16,Two colleagues killed after Honda City bursts into flames in Jalan Sungai Besi crash,Malay Mail,https://www.malaymail.com/news/malaysia/2026/05/17/two-colleagues-killed-after-honda-city-bursts-into-flames-in-jalan-sungai-besi-crash/220248,"A man and a woman were killed early this morning after their car veered off the road and crashed into a concrete pillar, causing the vehicle to burst into flames along Jalan Sungai Besi. The victims, identified as colleagues aged 29 and 23, were reportedly travelling from a dinner event in the city centre toward the Kuala Lumpur-Seremban Highway. Both were pronounced dead at the scene. Kuala Lumpur Traffic Enforcement and Investigation Department (JSPT) chief, Assistant Commissioner Mohd Zamzuri Mohd Isa, said the accident occurred at approximately 3:01 am, New Straits Times reported. “The 29-year-old male driver of the grey Honda City is believed to have lost control of the vehicle while navigating a bend. The car skidded and slammed into a concrete pillar on the left side of the road before catching fire,” Mohd Zamzuri said. Firefighters from the Cheras Fire and Rescue Department were dispatched to the scene to extinguish the blaze and extricate the victims from the wreckage. According to police, the driver suffered severe burns, while the 23-year-old female passenger sustained fatal head injuries. Their bodies have been sent for post-mortem examinations. The case is currently being investigated under Section 41(1) of the Road Transport Act 1987 for causing death by reckless or dangerous driving. Police are now working to retrieve CCTV footage from the area to determine the exact cause of the crash.",228
16,Two colleagues killed after Honda City bursts into flames in Jalan Sungai Besi crash,Free Malaysia Today,https://www.freemalaysiatoday.com/category/nation/2026/05/17/2-co-workers-killed-in-fiery-car-crash-in-jalan-sungei-besi,"They were heading from the city centre towards the Kuala Lumpur-Seremban Highway. Kuala Lumpur traffic investigation and enforcement department chief Zamzuri Isa said the incident, which occurred at about 3am, involved a car driven by a 29-year-old man, with a 23-year-old woman as a passenger. He said they were believed to have been on their way back to Ampang after attending a dinner organised by an international banking company. “A preliminary investigation found that the driver is believed to have lost control of the vehicle while navigating a bend, before skidding and crashing into a pillar, causing the car to catch fire,” he said in a statement. Zamzuri said firefighters from the Cheras fire and rescue station assisted in extinguishing the blaze and extricating the victims from the vehicle. “The driver was burnt to death, while the female passenger sustained severe head injuries. Both were pronounced dead at the scene by medical personnel from Kuala Lumpur Hospital,” he said. Stay current - Follow FMT on WhatsApp, Google news and Telegram Subscribe to our newsletter and get news delivered to your mailbox. Registration on or use of this site constitutes acceptance of our Terms of Service, Privacy Policy and Cookies Policy. Copyright © 2009 - 2026 FMT Media Sdn Bhd (1235453-U) All Rights Reserved.",213
16,Two colleagues killed after Honda City bursts into flames in Jalan Sungai Besi crash,Bernama,https://bernama.com/en/crime_courts/news.php?id=2558074,"Two co-workers were killed after the car they were travelling in skidded and caught fire along Jalan Sungai Besi, heading from the city centre towards the Kuala Lumpur-Seremban Highway, early this morning. Kuala Lumpur Traffic Investigation and Enforcement Department (JSPT) chief Mohd Zamzuri Mohd Isa said the incident, which occurred at about 3.01 am, involved a grey Honda City hatchback driven by a 29-year-old local Chinese man, with a 23-year-old local Malay woman as a passenger. He said both victims were believed to have been on their way back to Ampang after attending a dinner event organised by an international banking company. “Preliminary investigations found that while navigating a bend at the scene, the driver is believed to have lost control of the vehicle before skidding and crashing into a pillar on the left side of the road, causing the car to catch fire,” he said in a statement today. Mohd Zamzuri said firefighters from the Cheras Fire and Rescue Station assisted in extinguishing the blaze and extricating the victims from the vehicle. “The driver was burnt to death, while the female passenger sustained severe head injuries. Both were pronounced dead at the scene by medical personnel from Kuala Lumpur Hospital,” he said. The case is being investigated under Section 41(1) of the Road Transport Act 1987, and further investigations are ongoing, including obtaining closed-circuit television (CCTV) footage from the scene. “Members of the public or witnesses with any information related to the incident are urged to come forward to assist in the investigation by contacting the Tun H.S. Lee Traffic Police Station at 03-2071 9999 or any nearby police station,” he said. BERNAMA provides up-to-date authentic and comprehensive news and information which are disseminated via BERNAMA Wires; www.bernama.com; BERNAMA TV on Astro 502, unifi TV 631 and MYTV 121 channels and BERNAMA Radio on FM93.9 (Klang Valley), FM107.5 (Johor Bahru), FM107.9 (Kota Kinabalu) and FM100.9 (Kuching) frequencies. Follow us on social media : Facebook : @bernamaofficial, @bernamatv, @bernamaradio Twitter : @bernama.com, @BernamaTV, @bernamaradio Instagram : @bernamaofficial, @bernamatvofficial, @bernamaradioofficial TikTok : @bernamaofficial BERNAMA, Pertubuhan Berita Nasional Malaysia merupakan Peneraju dalam perkhidmatan berita dan maklumat mempelawa calon warganegara Malaysia yang layak untuk menyertai kami : Sila layari portal kerjaya BERNAMA di https://kerjaya.bernama.com untuk maklumat lanjut. Permohonan hendaklah dibuat secara atas talian melalui portal kerjaya BERNAMA. PORTAL KERJAYA BERNAMA BERNAMA has never appointed any agent or individual for the purpose of recruiting its staff. Para Pelanggan Yang Dihormati, Dimaklumkan bahawa soal selidik ini bertujuan untuk mendapatkan maklum balas pelanggan berhubung tahap pengamalan nilai-nilai murni di jabatan/agensi Kerajaan yang memberikan perkhidmatan kepada tuan/puan. Berdasarkan pengalaman atau pemerhatian semasa berurusan dengan BERNAMA, sila beri maklum balas kepada pernyataan-pernyataan yang berikut dalam konteks semasa. Kami menghargai maklum balas yang jujur dan rasional daripada anda. Maklum balas yang diberikan adalah SULIT. Terima kasih kerana sudi meluangkan masa untuk mengisi soal selidik ini. Sila klik pautan berikut: https://insan.jpa.gov.my/survey/agency/f90b1f53-f177-4760-82c7-f5f9d30200c6 Wisma BERNAMA No.28 Jalan BERNAMA Off Jalan Tun Razak 50400 Kuala Lumpur Malaysia [click here] helpdesk[at]bernama.com • General • BernamaBiz • Crime & Courts • Politics • Sports • Lifestyle • World • Infographics • Videos • Exclusive Press • Archived • HAWANA 2026 • CPI • MAPO • MCMC • JPA • Fokus BERNAMA • Thoughts • MyCheck • fotoBERNAMA • Garasi • Central • Northern • Southern • East • Sabah • Sarawak • Corporate Site • Contact Us • BERNAMA Services • Kerjaya@BERNAMA • Quotation / Tender • Maklum Balas Pelanggan 2025 © 2026 BERNAMA • Disclaimer • Privacy Policy • Security Policy",587
16,Two colleagues killed after Honda City bursts into flames in Jalan Sungai Besi crash,The Star,https://www.thestar.com.my/news/nation/2026/05/17/two-colleagues-killed-in-fiery-car-crash-on-kuala-lumpur-road,"you've earned. at Nexus before they expire. KUALA LUMPUR: Two colleagues were killed after the car they were travelling in skidded, crashed, and burst into flames on Jalan Sungai Besi early Sunday (May 17). Kuala Lumpur traffic investigation and enforcement department chief Asst Comm Mohd Zamzuri Mohd Isa said the incident occurred at about 3.01am, involving a car travelling from the city centre towards the KL-Seremban Highway. “The vehicle was driven by a 29-year-old local man and carried a 23-year-old local woman as a passenger. “Both victims were colleagues and were believed to be on their way home to Ampang after attending a dinner involving an international banking company,” he said in a statement on Sunday. ACP Mohd Zamzuri said preliminary investigations indicated the driver lost control while negotiating a bend, skidded, and crashed into a pillar wall on the left side of the road. “The vehicle then caught fire. “Fire and Rescue Department personnel from the Cheras station assisted in extinguishing the fire and removing the victims from the vehicle,” he said. He said the driver suffered severe burn injuries, while the woman sustained serious head injuries. “Both victims were pronounced dead at the scene by medical personnel from Kuala Lumpur Hospital,” he added. The case is being investigated under Section 41(1) of the Road Transport Act 1987. Police are also obtaining CCTV footage from the area to assist with the investigation. Those with information on the incident can contact the Tun H.S. Lee Traffic Police Station at 03-2071 9999 or the nearest police station. Thank you for your report! Copyright © 1995- Star Media Group Berhad [197101000523 (10894-D)] Best viewed on Chrome browsers. We would love to keep you posted on the latest promotion. Kindly fill the form below We hope you enjoy this feature!",297
17,Ringgit closes mostly higher against major currencies on strong GDP data,Malay Mail,https://www.malaymail.com/news/money/2026/05/15/ringgit-supported-by-malaysias-strong-economic-outlook-and-reform-momentum-says-bnm/220031,"Malaysia’s firm economic prospects and sustained reform momentum are expected to provide enduring support to the ringgit, while external factors will continue to drive exchange rate movements, said Bank Negara Malaysia (BNM). In a statement, the central bank said the ringgit strengthened against Malaysia’s major trading partners’ currencies in the first quarter of 2026 (1Q 2026), as reflected in the 1.4 per cent nominal effective exchange rate (NEER) appreciation. The local note also appreciated by 0.5 per cent against the US dollar during the quarter, despite the dollar strengthening following the onset of the West Asia conflict amid risk-off sentiment. “The ringgit’s appreciation was supported by Malaysia’s strong domestic fundamentals and growth momentum, alongside continued non-resident inflows into domestic markets. “Notwithstanding some volatility following the West Asia conflict and reduced expectations for the United States Federal Reserve policy rate cuts, the ringgit has performed well on a year-to-date basis, appreciating by 3.3 per cent against the US dollar and 2.9 per cent on a NEER basis as of May 13, 2026,” it said. BNM said it will closely monitor global developments and remains committed to ensuring the orderly functioning of the domestic foreign exchange market. Meanwhile, the central bank also reported that the financial sector continues to support the financing needs of the economy, with credit growth to the private non-financial sector rising to 5.6 per cent in 1Q 2026 (4Q 2025: 5.3 per cent) following higher growth in outstanding loans (5.6 per cent; 4Q 2026: 4.9 per cent), particularly among businesses. It said business loans expanded by 5.8 per cent in 1Q 2026 (4Q 2025: 3.9 per cent), mainly due to higher loan growth among non-small and medium enterprises (SMEs), while SME’s loan growth was broadly sustained at 6.0 per cent (4Q 2025: 5.9 per cent). For households, loan growth remained stable at 5.4 per cent in 1Q 2026 (4Q 2025: 5.5 per cent), with steady loan growth across most purposes, it added. “Growth in outstanding corporate bonds moderated to 5.8 per cent in 1Q 2026 (4Q 2025: 6.9 per cent) amid lower issuances in the quarter,” BNM said. Meanwhile, the banking sector continues to support customers through targeted and tailored measures to provide cash-flow relief, sustain business continuity, and preserve long-term financial viability. It said financial institutions are offering repayment flexibility, financing restructuring, and advisory services to help customers and SMEs manage cash flow challenges. Borrowers can also seek assistance through the Debt Management Programme and Small Debt Resolution Scheme offered by the Credit Counselling and Debt Management Agency. In addition, the RM5 billion SME Stabilisation Relief Facility (SME SRF) is now open for applications through participating financial institutions, providing timely working capital support to viable SMEs affected by the ongoing West Asia conflict, alongside efforts to strengthen long-term SME resilience through structural reforms. “BNM is working with the Credit Guarantee Corporation Malaysia Bhd (CGC) to introduce a RM10 billion guarantee scheme, which comprises six portfolio guarantee schemes addressing financial inclusion, climate and sustainability, productivity as well as resilience, and will be available to SMEs from June 1, 2026. “Further information on the scheme will be announced in due course,” it said. — Bernama",526
17,Ringgit closes mostly higher against major currencies on strong GDP data,Free Malaysia Today,https://www.freemalaysiatoday.com/category/business/2026/05/14/ringgit-advances-against-most-currencies-slips-against-greenback,"At 6pm, the ringgit depreciated to 3.9300/3.9330 against the greenback from 3.9285/3.9325 at Wednesday’s close. Bank Muamalat Malaysia Bhd chief economist Afzanizam Rashid said early indications had been positive, with both countries signalling encouraging developments. “Among the positive signs are the renewal of import permits for US beef plants and Trump’s remarks that US-China relations are better than ever,” he told Bernama. He added that traders and investors would continue to monitor further developments, particularly whether the developments could lead to the reopening of the Strait of Hormuz. However, Afzanizam noted that the ringgit remained fairly stable against the US dollar as market participants awaited the outcome of the meeting. Also, Malaysia’s first-quarter (1Q) gross domestic product (GDP) will be announced on Friday, and the statistics department has projected the Malaysian economy to grow by 5.3% in 1Q 2026. At the close, the ringgit traded mostly higher against a basket of major currencies. It appreciated against the Japanese yen to 2.4886/2.4907 from 2.4888/2.4916, and strengthened versus the British pound to 5.3094/5.3135 from 5.3105/5.3160, but slid against the euro to 4.6009/4.6604 from 4.5987/4.6034 at Wednesday’s close. The local currency also traded mostly higher against regional peers. It rose against the Singapore dollar to 3.0867/3.0893 from 3.0872/3.0906, increased against the Indonesian rupiah to 224.1/224.4 from 224.7/225.1, and was higher against the Philippine peso at 6.37/6.38 from 6.40/6.41. However, it slipped against the Thai baht to 12.1506/12.1652 from 12.1419/12.1599 previously. Stay current - Follow FMT on WhatsApp, Google news and Telegram Subscribe to our newsletter and get news delivered to your mailbox. Registration on or use of this site constitutes acceptance of our Terms of Service, Privacy Policy and Cookies Policy. Copyright © 2009 - 2026 FMT Media Sdn Bhd (1235453-U) All Rights Reserved.",291
17,Ringgit closes mostly higher against major currencies on strong GDP data,The Edge Malaysia,https://theedgemalaysia.com/node/803741,"The ringgit is expected to remain supported by Malaysia’s economic outlook and ongoing reforms, according to Bank Negara Malaysia (BNM). “Looking ahead, while external factors will continue to drive exchange rate movements, Malaysia’s firm economic prospects and sustained reform momentum are expected to provide enduring support to the ringgit,” the central bank said in a statement. BNM said it will closely monitor global developments and reiterated its commitment towards orderly functioning of the domestic foreign exchange market. The ringgit has been one of the best performing Asian currencies so far this year, appreciating 3.3% against the US dollar and 2.9% on nominal effective exchange rate basis up until May 13 even as the Iran war drags into its third month with no clear end in sight. Malaysia has held up relatively better than some of its neighbours in grappling with the spike in fuel prices and supply disruptions wreaking havoc across the global economy. Inflation in Malaysia has picked up but remained benign thanks to a system of subsidies and price control on essential goods. Still, the government and authorities have rolled out some measures, including a debt relief programme totalling RM5 billion for small and medium businesses affected by the conflict in the Middle East. Banks have also pledged repayment flexibility, restructuring of financing facilities, and advisory services to prevent loans from turning sour as borrowers deal with cash flow challenges. Read also: Malaysia’s economic growth decelerates in 1Q amid Iran war BNM sees inflation heading towards upper forecast range amid Middle East tensions BNM says recent measures sufficient for now to deal with Iran war fallout Copyright © 1999-2026 The Edge Communications Sdn. Bhd. 199301012242 (266980-X). All rights reserved",281
17,Ringgit closes mostly higher against major currencies on strong GDP data,Bernama,https://www.bernama.com/en/news.php?id=2531014,"Malaysia’s strong economic fundamentals, positive growth prospects and ongoing reform measures will continue to support the ringgit in the face of conflict in the Middle East, said Bank Negara Malaysia (BNM). In an exclusive interview with BERNAMA, BNM Governor Datuk Seri Abdul Rasheed Ghaffour said that factors such as the monetary policy stance in advanced economies, geopolitical tensions and global financial market conditions play a part in the ringgit’s movement. However, it is structural factors such as the strong financial sector and resilient external position which are key drivers supporting the local currency. The governor also said that reform initiatives undertaken by the government and authorities have improved market sentiment towards Malaysia. ""Malaysia’s economic fundamentals are solid. “By continuing to implement structural reforms, we can safeguard our fundamentals and improve our growth prospects. This will provide enduring strength to the ringgit, even amid global challenges,"" said Abdul Rasheed. Currently, Malaysia's gross domestic product (GDP) is projected to grow by 4.0-4.5 per cent in 2026, from 5.2 per cent in 2025. BNM will publish its growth and inflation forecasts at end-March. The ringgit, which has been on an uptrend of late, opened marginally higher today at 3.9340/9450 against the US dollar compared with Wednesday’s close of 3.9395/9465 as traders shifted focus to the overnight policy rate (OPR) announcement despite the ongoing conflict in the Middle East. BNM maintained the OPR at 2.75 per cent. While acknowledging that the ringgit will continue to fluctuate according to market conditions, Abdul Rasheed expressed confidence that Malaysia’s economic outlook will remain supportive of the currency. He also acknowledged that the appreciation of the ringgit positively impacts certain groups more than others, and vice versa when it weakens. On this, the governor said that the ringgit is market-determined and stressed that the central bank does not target a specific level for the currency. ""We don't target a level. The ringgit is market-determined. What is more important is to ensure the ringgit adjusts in an orderly manner. This will help Malaysians and businesses better plan their activities, such as to invest, trade or travel, amid movements in the exchange rate,"" he said. BERNAMA provides up-to-date authentic and comprehensive news and information which are disseminated via BERNAMA Wires; www.bernama.com; BERNAMA TV on Astro 502, unifi TV 631 and MYTV 121 channels and BERNAMA Radio on FM93.9 (Klang Valley), FM107.5 (Johor Bahru), FM107.9 (Kota Kinabalu) and FM100.9 (Kuching) frequencies. Follow us on social media : Facebook : @bernamaofficial, @bernamatv, @bernamaradio Twitter : @bernama.com, @BernamaTV, @bernamaradio Instagram : @bernamaofficial, @bernamatvofficial, @bernamaradioofficial TikTok : @bernamaofficial BERNAMA, Pertubuhan Berita Nasional Malaysia merupakan Peneraju dalam perkhidmatan berita dan maklumat mempelawa calon warganegara Malaysia yang layak untuk menyertai kami : Sila layari portal kerjaya BERNAMA di https://kerjaya.bernama.com untuk maklumat lanjut. Permohonan hendaklah dibuat secara atas talian melalui portal kerjaya BERNAMA. PORTAL KERJAYA BERNAMA BERNAMA has never appointed any agent or individual for the purpose of recruiting its staff. Para Pelanggan Yang Dihormati, Dimaklumkan bahawa soal selidik ini bertujuan untuk mendapatkan maklum balas pelanggan berhubung tahap pengamalan nilai-nilai murni di jabatan/agensi Kerajaan yang memberikan perkhidmatan kepada tuan/puan. Berdasarkan pengalaman atau pemerhatian semasa berurusan dengan BERNAMA, sila beri maklum balas kepada pernyataan-pernyataan yang berikut dalam konteks semasa. Kami menghargai maklum balas yang jujur dan rasional daripada anda. Maklum balas yang diberikan adalah SULIT. Terima kasih kerana sudi meluangkan masa untuk mengisi soal selidik ini. Sila klik pautan berikut: https://insan.jpa.gov.my/survey/agency/f90b1f53-f177-4760-82c7-f5f9d30200c6 Wisma BERNAMA No.28 Jalan BERNAMA Off Jalan Tun Razak 50400 Kuala Lumpur Malaysia [click here] helpdesk[at]bernama.com • General • BernamaBiz • Crime & Courts • Politics • Sports • Lifestyle • World • Infographics • Videos • Exclusive Press • Archived • HAWANA 2026 • CPI • MAPO • MCMC • JPA • Fokus BERNAMA • Thoughts • MyCheck • fotoBERNAMA • Garasi • Central • Northern • Southern • East • Sabah • Sarawak • Corporate Site • Contact Us • BERNAMA Services • Kerjaya@BERNAMA • Quotation / Tender • Maklum Balas Pelanggan 2025 © 2026 BERNAMA • Disclaimer • Privacy Policy • Security Policy",669
17,Ringgit closes mostly higher against major currencies on strong GDP data,The Star,https://www.thestar.com.my/business/business-news/2026/05/15/ringgit-closes-mostly-higher-against-major-currencies-on-strong-gdp-data,"you've earned. at Nexus before they expire. KUALA LUMPUR: The ringgit closed mostly higher against major currencies after Bank Negara Malaysia announced that Malaysia’s economy expanded by 5.4 per cent in the first quarter of 2026 (1Q 2026), exceeding the advance estimate of 5.3 per cent, driven by robust domestic demand, investment activities and exports. However, the local note was lower against the US dollar today amid continued support for the greenback on expectations that the US Federal Reserve (Fed) would maintain its restrictive monetary stance. At 6 pm, the ringgit depreciated to 3.9515/9580 against the greenback from 3.9300/9330 at Thursday’s close. Earlier today, BNM reported that Malaysia’s economy expanded by 5.4 per cent, with household spending remaining resilient amid favourable labour market conditions and continued policy support, while investment activity was sustained by machinery and equipment spending, structures investment and the implementation of multi-year projects. The central bank said private consumption expanded by 4.7 per cent in 1Q 2026, while private investment grew 7.8 per cent. Net exports surged 13.5 per cent amid steady export growth and a faster moderation in imports. Bank Muamalat Malaysia Bhd chief economist Dr Mohd Afzanizam Abdul Rashid said strong US retail sales growth of 4.9 per cent year-on-year in April suggests that the Fed is likely to maintain its restrictive stance this year, providing support for the US dollar. ""Meanwhile, the recent meeting between US President Donald Trump and his Chinese counterpart Xi Jinping appeared cordial, suggesting that trade relations between the two countries remain fairly conducive for now,” he told Bernama. At the close, the ringgit traded mostly higher against a basket of major currencies. It appreciated against the British pound to 5.2749/2835 from 5.3094/3135, and rose against the euro to 4.5948/6024 from 4.6009/6044 at Thursday’s close. However, it slid against the Japanese yen to 2.4927/4968 from 2.4886/4907 previously. The local currency traded mostly lower against its regional peers. It rose against the Thai baht to 12.0989/1247 from 12.1506/1652, but eased against the Singapore dollar to 3.0871/0927 from 3.0867/0893, shed against the Indonesian rupiah to 224.5/225.0 from 224.1/224.4 and was lower against the Philippine peso at 6.40/6.41 from 6.37/6.38. - Bernama Thank you for your report! Copyright © 1995- Star Media Group Berhad [197101000523 (10894-D)] Best viewed on Chrome browsers. We would love to keep you posted on the latest promotion. Kindly fill the form below We hope you enjoy this feature!",400
18,Anwar objects to Norway’s revocation of Naval Strike Missile export licence to Malaysia,Malay Mail,https://www.malaymail.com/news/malaysia/2026/05/14/contracts-are-not-confetti-anwar-tells-norway-over-halted-missile-delivery/219870,"Prime Minister Datuk Seri Anwar Ibrahim today said Malaysia has strongly objected to Norway’s decision to revoke export approval for the Naval Strike Missile (NSM) system and its associated launcher systems, warning that the move could affect the country’s defence readiness and the Littoral Combat Ship (LCS) programme. In a statement, Anwar said he conveyed Malaysia’s objection directly to Norwegian Prime Minister Jonas Gahr Støre during a telephone conversation, describing Oslo’s decision as “unilateral and unacceptable”. “I made it plain that this decision will have grave consequences for Malaysia’s defence operational readiness and the Littoral Combat Ship (LCS) modernisation programme. It will undoubtedly carry broader ramifications for the regional balance,” he said. Anwar said Malaysia had honoured every obligation under the contract since 2018 “scrupulously, faithfully and without equivocation”, but said Norway had not extended the same good faith. “Signed contracts are solemn instruments. They are not confetti to be scattered in so capricious a manner,” he said. “If European defence suppliers reserve the right to renege with impunity, their value as strategic partners flies out the window.” The missiles were ordered in 2018 for the Royal Malaysian Navy’s LCS fleet, with Norway reportedly refusing to approve the export licence shortly before shipment. Defence Minister Datuk Seri Mohamed Khaled Nordin had said the missiles were scheduled for delivery in March this year, and were intended for the LCS fleet as well as naval vessels KD Jebat and KD Lekiu. Reuters reported that Kongsberg Defence & Aerospace AS said export licensing decisions are handled by Norwegian authorities, while Norway’s Foreign Affairs Ministry said it had revoked certain export licences related to specific technologies, citing stricter controls. The NSM procurement was formalised between the Royal Malaysian Navy and Kongsberg Defence & Aerospace AS in April 2018, in a deal worth €124 million, or about RM571.9 million, to equip six new LCS vessels.",310
